prop_handle,enum_value,term_value,description,model_handle,version_string,node_handle
disease_term,T Cell Lymphoma,T Cell Lymphoma,The primary disease condition with which the patient/subject/donor was diagnosed.,ICDC,2.0.0-7412a28,diagnosis
disease_term,Thyroid Cancer,Thyroid Cancer,The primary disease condition with which the patient/subject/donor was diagnosed.,ICDC,2.0.0-7412a28,diagnosis
disease_term,Unknown,Unknown,The primary disease condition with which the patient/subject/donor was diagnosed.,ICDC,2.0.0-7412a28,diagnosis
disease_term,Urothelial Carcinoma,Urothelial Carcinoma,The primary disease condition with which the patient/subject/donor was diagnosed.,ICDC,2.0.0-7412a28,diagnosis
primary_disease_site,Abdomen,Abdomen,"The anatomical location at which the primary disease originated, recorded in relatively general terms at the subject level; the anatomical locations from which tumor samples subject to downstream analysis were acquired is recorded in more detailed terms at the sample level.",ICDC,2.0.0-7412a28,diagnosis
primary_disease_site,Bladder,Bladder,"The anatomical location at which the primary disease originated, recorded in relatively general terms at the subject level; the anatomical locations from which tumor samples subject to downstream analysis were acquired is recorded in more detailed terms at the sample level.",ICDC,2.0.0-7412a28,diagnosis
primary_disease_site,"Bladder, Prostate","Bladder, Prostate","The anatomical location at which the primary disease originated, recorded in relatively general terms at the subject level; the anatomical locations from which tumor samples subject to downstream analysis were acquired is recorded in more detailed terms at the sample level.",ICDC,2.0.0-7412a28,diagnosis
primary_disease_site,"Bladder, Urethra","Bladder, Urethra","The anatomical location at which the primary disease originated, recorded in relatively general terms at the subject level; the anatomical locations from which tumor samples subject to downstream analysis were acquired is recorded in more detailed terms at the sample level.",ICDC,2.0.0-7412a28,diagnosis
primary_disease_site,"Bladder, Urethra, Prostate","Bladder, Urethra, Prostate","The anatomical location at which the primary disease originated, recorded in relatively general terms at the subject level; the anatomical locations from which tumor samples subject to downstream analysis were acquired is recorded in more detailed terms at the sample level.",ICDC,2.0.0-7412a28,diagnosis
primary_disease_site,"Bladder, Urethra, Vagina","Bladder, Urethra, Vagina","The anatomical location at which the primary disease originated, recorded in relatively general terms at the subject level; the anatomical locations from which tumor samples subject to downstream analysis were acquired is recorded in more detailed terms at the sample level.",ICDC,2.0.0-7412a28,diagnosis
primary_disease_site,Bone,Bone,"The anatomical location at which the primary disease originated, recorded in relatively general terms at the subject level; the anatomical locations from which tumor samples subject to downstream analysis were acquired is recorded in more detailed terms at the sample level.",ICDC,2.0.0-7412a28,diagnosis
primary_disease_site,Bone (Appendicular),Bone (Appendicular),"The anatomical location at which the primary disease originated, recorded in relatively general terms at the subject level; the anatomical locations from which tumor samples subject to downstream analysis were acquired is recorded in more detailed terms at the sample level.",ICDC,2.0.0-7412a28,diagnosis
primary_disease_site,Bone (Axial),Bone (Axial),"The anatomical location at which the primary disease originated, recorded in relatively general terms at the subject level; the anatomical locations from which tumor samples subject to downstream analysis were acquired is recorded in more detailed terms at the sample level.",ICDC,2.0.0-7412a28,diagnosis
primary_disease_site,Bone Marrow,Bone Marrow,"The anatomical location at which the primary disease originated, recorded in relatively general terms at the subject level; the anatomical locations from which tumor samples subject to downstream analysis were acquired is recorded in more detailed terms at the sample level.",ICDC,2.0.0-7412a28,diagnosis
primary_disease_site,Brain,Brain,"The anatomical location at which the primary disease originated, recorded in relatively general terms at the subject level; the anatomical locations from which tumor samples subject to downstream analysis were acquired is recorded in more detailed terms at the sample level.",ICDC,2.0.0-7412a28,diagnosis
primary_disease_site,Carpus,Carpus,"The anatomical location at which the primary disease originated, recorded in relatively general terms at the subject level; the anatomical locations from which tumor samples subject to downstream analysis were acquired is recorded in more detailed terms at the sample level.",ICDC,2.0.0-7412a28,diagnosis
primary_disease_site,Chest Wall,Chest Wall,"The anatomical location at which the primary disease originated, recorded in relatively general terms at the subject level; the anatomical locations from which tumor samples subject to downstream analysis were acquired is recorded in more detailed terms at the sample level.",ICDC,2.0.0-7412a28,diagnosis
primary_disease_site,Cranial Sternum,Cranial Sternum,"The anatomical location at which the primary disease originated, recorded in relatively general terms at the subject level; the anatomical locations from which tumor samples subject to downstream analysis were acquired is recorded in more detailed terms at the sample level.",ICDC,2.0.0-7412a28,diagnosis
primary_disease_site,Distal Urethra,Distal Urethra,"The anatomical location at which the primary disease originated, recorded in relatively general terms at the subject level; the anatomical locations from which tumor samples subject to downstream analysis were acquired is recorded in more detailed terms at the sample level.",ICDC,2.0.0-7412a28,diagnosis
primary_disease_site,Elbow Joint,Elbow Joint,"The anatomical location at which the primary disease originated, recorded in relatively general terms at the subject level; the anatomical locations from which tumor samples subject to downstream analysis were acquired is recorded in more detailed terms at the sample level.",ICDC,2.0.0-7412a28,diagnosis
primary_disease_site,Femur,Femur,"The anatomical location at which the primary disease originated, recorded in relatively general terms at the subject level; the anatomical locations from which tumor samples subject to downstream analysis were acquired is recorded in more detailed terms at the sample level.",ICDC,2.0.0-7412a28,diagnosis
primary_disease_site,Flank,Flank,"The anatomical location at which the primary disease originated, recorded in relatively general terms at the subject level; the anatomical locations from which tumor samples subject to downstream analysis were acquired is recorded in more detailed terms at the sample level.",ICDC,2.0.0-7412a28,diagnosis
primary_disease_site,Hip,Hip,"The anatomical location at which the primary disease originated, recorded in relatively general terms at the subject level; the anatomical locations from which tumor samples subject to downstream analysis were acquired is recorded in more detailed terms at the sample level.",ICDC,2.0.0-7412a28,diagnosis
primary_disease_site,Hock,Hock,"The anatomical location at which the primary disease originated, recorded in relatively general terms at the subject level; the anatomical locations from which tumor samples subject to downstream analysis were acquired is recorded in more detailed terms at the sample level.",ICDC,2.0.0-7412a28,diagnosis
primary_disease_site,Humerus,Humerus,"The anatomical location at which the primary disease originated, recorded in relatively general terms at the subject level; the anatomical locations from which tumor samples subject to downstream analysis were acquired is recorded in more detailed terms at the sample level.",ICDC,2.0.0-7412a28,diagnosis
primary_disease_site,Inguinal Region,Inguinal Region,"The anatomical location at which the primary disease originated, recorded in relatively general terms at the subject level; the anatomical locations from which tumor samples subject to downstream analysis were acquired is recorded in more detailed terms at the sample level.",ICDC,2.0.0-7412a28,diagnosis
primary_disease_site,Kidney,Kidney,"The anatomical location at which the primary disease originated, recorded in relatively general terms at the subject level; the anatomical locations from which tumor samples subject to downstream analysis were acquired is recorded in more detailed terms at the sample level.",ICDC,2.0.0-7412a28,diagnosis
primary_disease_site,Knee Region,Knee Region,"The anatomical location at which the primary disease originated, recorded in relatively general terms at the subject level; the anatomical locations from which tumor samples subject to downstream analysis were acquired is recorded in more detailed terms at the sample level.",ICDC,2.0.0-7412a28,diagnosis
primary_disease_site,Lip,Lip,"The anatomical location at which the primary disease originated, recorded in relatively general terms at the subject level; the anatomical locations from which tumor samples subject to downstream analysis were acquired is recorded in more detailed terms at the sample level.",ICDC,2.0.0-7412a28,diagnosis
primary_disease_site,Lung,Lung,"The anatomical location at which the primary disease originated, recorded in relatively general terms at the subject level; the anatomical locations from which tumor samples subject to downstream analysis were acquired is recorded in more detailed terms at the sample level.",ICDC,2.0.0-7412a28,diagnosis
primary_disease_site,Lymph Node,Lymph Node,"The anatomical location at which the primary disease originated, recorded in relatively general terms at the subject level; the anatomical locations from which tumor samples subject to downstream analysis were acquired is recorded in more detailed terms at the sample level.",ICDC,2.0.0-7412a28,diagnosis
primary_disease_site,Mammary Gland,Mammary Gland,"The anatomical location at which the primary disease originated, recorded in relatively general terms at the subject level; the anatomical locations from which tumor samples subject to downstream analysis were acquired is recorded in more detailed terms at the sample level.",ICDC,2.0.0-7412a28,diagnosis
primary_disease_site,Mandible,Mandible,"The anatomical location at which the primary disease originated, recorded in relatively general terms at the subject level; the anatomical locations from which tumor samples subject to downstream analysis were acquired is recorded in more detailed terms at the sample level.",ICDC,2.0.0-7412a28,diagnosis
primary_disease_site,Maxilla,Maxilla,"The anatomical location at which the primary disease originated, recorded in relatively general terms at the subject level; the anatomical locations from which tumor samples subject to downstream analysis were acquired is recorded in more detailed terms at the sample level.",ICDC,2.0.0-7412a28,diagnosis
primary_disease_site,Mouth,Mouth,"The anatomical location at which the primary disease originated, recorded in relatively general terms at the subject level; the anatomical locations from which tumor samples subject to downstream analysis were acquired is recorded in more detailed terms at the sample level.",ICDC,2.0.0-7412a28,diagnosis
primary_disease_site,Neck,Neck,"The anatomical location at which the primary disease originated, recorded in relatively general terms at the subject level; the anatomical locations from which tumor samples subject to downstream analysis were acquired is recorded in more detailed terms at the sample level.",ICDC,2.0.0-7412a28,diagnosis
