prop_handle,enum_value,term_value,description,model_handle,version_string,node_handle
laboratory_test_name,"Hepatitis B Antibody, Serum",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"Hepatitis B Core (HBC) Antibody, IgG and IgM Total, Serum",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"Hepatitis B Core (HBC) Antibody, IgM, Serum",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"Hepatitis B Core Antibody, Serum",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"Hepatitis B Surface Antigen, Serum",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,Hepatitis B vaccine titer,,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"Hepatitis B Viral Load (HBV), DNA, Blood",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"Hepatitis B Virus Surface Antibody, Qualitative, Serum",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"Hepatitis B Virus Surface Antibody, Quantitative, Serum",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"Hepatitis B Virus Surface Antigen, Qualitative, Serum",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"Hepatitis B Virus Surface Antigen, Quantitative, Serum",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"Hepatitis Be Antigen, Serum",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"Hepatitis C Antibody, Serum",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"Hepatitis C Virus (HCV) Viral Load, Serum",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"Hepatitis C Virus, RNA, Quantitative, Copies/mL, Serum",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"Hepatitis C Virus, RNA, Quantitative, IU/mL, Serum",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"Hepatitis C Virus, RNA, Reverse Transcriptase (RT), Polymerase Chain Reaction (PCR), Serum",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"HER2/neu (Human Epidermal Growth Factor Receptor), FISH, Tissue",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"HER2/neu (Human Epidermal Growth Factor Receptor), IHC, Tissue",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"HER2/neu (Human Epidermal Growth Factor Receptor), Serum",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"Herpes Simplex Virus (HSV) 1/2, IgM, Serum",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"Herpes Simplex Virus 1 (HSV1) IgG, Serum",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"Herpes Simplex Virus 2 (HSV2) IgG, Serum",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"HHV6, Log 10, PCR, Quantitative, Blood",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"HHV6B, PCR, Quantitative, CSF",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"High Density Lipoprotein, Cholesterol, Serum",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"Histamine, Tissue",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"HIV (Human Immunodeficiency Virus) 1/2 Plus O, Antibody, Serum",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"HIV Viral Load, Cerebrospinal Fluid",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"HIV Viral Load, Serum",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"HIV-1 Antibody, Serum",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"HIV-2 Antibody, Serum",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"HIV1 Log Viral Load, Polymerase Chain Reaction (PCR), Cerebrospinal Fluid",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"HIV1 Log Viral Load, Polymerase Chain Reaction (PCR), Plasma",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"HIV1, Hepatitis C Virus (HCV), Hepatitis B Virus (HBV), Nucleic Acid Testing (NAT), Donor, Serum",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"HIV1, Nucleic Acid Testing (NAT), Serum",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"HLA A Antigen, White Blood Cells",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"HLA Antibody Screen, Blood",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"HLA B Antigen, White Blood Cells",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"HLA Cw Antigen, White Blood Cells",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"HLA DQB1 Antigen, High Resolution, White Blood Cells",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"HLA DQB1 Antigen, Low Resolution, White Blood Cells",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"HLA DQB1 Antigen, White Blood Cells",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"HLA DR Antigen, White Blood Cells",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"HLA DRB Antigen, High Resolution, White Blood Cells",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"HLA DRB Antigen, Low Resolution, White Blood Cells",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"HLA DRB Antigen, White Blood Cells",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"HLA DRB1 Antigen, High Resolution, White Blood Cells",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"HLA DRB1 Antigen, Low Resolution, White Blood Cells",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"HLA DRB1 Antigen, White Blood Cells",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,HLA Genotyping,,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"HLA-A03 Subtype Antigen, White Blood Cells",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"HLA-A2 Antigen, White Blood Cells",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,HLA-A24 Subtype Antigen,,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,HLA-A3 Subtype Antigen,,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"HLA-DPB, Blood",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"Homovanillic Acid (HVA), Urine",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"Homovanillic Acid/Creatinine Ratio, Urine",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"HTLV1/HTLV2 Antibody, Serum",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"Human Anti-Mouse Antibody, Blood",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"Human Choriogonadotropin (HCG), Serum",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"Human Epididymis Protein 4 (HE4), Serum",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"Human Growth Hormone (HGH), Serum",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"Human Herpesvirus 6 (HHV6) Viral Load, DNA, Blood",,The name of the lab test or examination used to obtain the measurement or finding.,,,
laboratory_test_name,"Human Herpesvirus 6, PCR, Quantitative, Blood",,The name of the lab test or examination used to obtain the measurement or finding.,,,
