prop_handle,enum_value,term_value,description,model_handle,version_string,node_handle
diagnosis,"Oligoastrocytoma, NOS","Oligoastrocytoma, NOS","The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,"Oligodendroglioma, anaplastic, NOS","Oligodendroglioma, anaplastic, NOS","The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,"Oligodendroglioma, IDH-mutant, and 1p/19q-codeleted","Oligodendroglioma, IDH-mutant, and 1p/19q-codeleted","The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,"Oligodendroglioma, NOS","Oligodendroglioma, NOS","The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,"Ossifying fibromyxoid tumor, NOS","Ossifying fibromyxoid tumor, NOS","The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,"Osteoblastoma, NOS","Osteoblastoma, NOS","The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,Osteosarcoma,Osteosarcoma,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,"Osteosarcoma, NOS","Osteosarcoma, NOS","The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,Other,Other,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,Other CNS Embryonal tumors,Other CNS Embryonal tumors,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,"Other CNS tumor, NOS or NEC","Other CNS tumor, NOS or NEC","The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,Other low-grade B-cell lymphomas of the CNS,Other low-grade B-cell lymphomas of the CNS,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,"Other, NOS or NEC","Other, NOS or NEC","The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,"Pancreatic neuroendocrine tumor, nonfunctioning","Pancreatic neuroendocrine tumor, nonfunctioning","The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,Pancreatoblastoma,Pancreatoblastoma,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,"Papillary adenocarcinoma, NOS","Papillary adenocarcinoma, NOS","The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,"Papillary carcinoma, encapsulated of thyroid","Papillary carcinoma, encapsulated of thyroid","The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,"Papillary carcinoma, follicular variant","Papillary carcinoma, follicular variant","The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,"Papillary carcinoma, NOS","Papillary carcinoma, NOS","The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,Papillary craniopharyngioma,Papillary craniopharyngioma,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,Papillary ependymoma,Papillary ependymoma,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,Papillary glioneuronal tumor,Papillary glioneuronal tumor,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,Papillary intralymphatic angioendothelioma,Papillary intralymphatic angioendothelioma,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,Papillary microcarcinoma,Papillary microcarcinoma,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,Papillary tumor of pineal region,Papillary tumor of pineal region,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,Papillary tumor of the pineal region,Papillary tumor of the pineal region,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,"Papillary urothelial carcinoma, non-invasive","Papillary urothelial carcinoma, non-invasive","The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,Paraganglioma,Paraganglioma,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,"Paraganglioma, malignant","Paraganglioma, malignant","The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,"Paraganglioma, NOS","Paraganglioma, NOS","The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,Parosteal osteosarcoma,Parosteal osteosarcoma,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,Perineurioma,Perineurioma,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,Periosteal osteosarcoma,Periosteal osteosarcoma,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
diagnosis,"Perivascular epithelioid tumor, malignant","Perivascular epithelioid tumor, malignant","The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",C3DC,4.0.5,diagnosis
